record_id,title,artist,genre_found,source_type,source_url,source_title,source_artist,match_score,confidence,evidence,status,zing_id,zing_url,youtube_url,genre_search_dc,genre_source,genre_status,genre_confidence
song_8a967cbba1927d32,01. BINZ - HỒN LỠ SA VÀO (ft. TRIPLE D) | OFFICIAL LYRICS VIDEO,Binz Da Poet,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=-oaInOiczXc,rap việt|edm việt|hip hop|rap,zingmp3|apple_music|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_6e3004f9a2449456,01 LẦN ( KHÔNG MỘT LẦN ) - PHÁT HUY T4 || MV OFFICIAL,Phát Huy T4,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=AZcJJs1fANg,v-pop|pop|latin,zingmp3|apple_music|nhac_vn,MISSING_ORIGINAL,HIGH
song_c180f3c5bc2be547,02. BINZ - CHƯA YÊU LẦN NAO (ft. KRISS NGO) | OFFICIAL LYRICS VIDEO,Binz Da Poet,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=dClUPnFaz9g,rap việt|edm việt|hip hop|rap,zingmp3|apple_music|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_ab8a4df5db589304,02 Mơ Làm Ma,Ngọt,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=AchhLf6Ax-U,v-pop|indie pop|pop|pop rock,zingmp3|apple_music|discogs|musicbrainz,MISSING_ORIGINAL,HIGH
song_e343f1502dfdda5d,03. BINZ - ĐÊM VŨ TRƯỜNG (ft. TRIPLE D) | OFFICIAL LYRICS VIDEO,Binz Da Poet,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Gv5GlyTvCpc,rap việt|edm việt|hip hop|rap,zingmp3|apple_music|nhaccuatui|nhac_vn|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_7016b77714dd4cb5,05 (Không Phai) (Masew Remix),Tăng Duy Tân,Dance,apple_music_search,https://music.apple.com/vn/album/05-kh%C3%B4ng-phai-masew-remix/1786337063?i=1786337180&uo=4,05 (Không Phai) [Masew Remix],"Tăng Duy Tân, T.R.I, Phong Max & Masew",0.857,low,primaryGenreName=Dance; title_score=1.000; artist_score=0.522,found_needs_review,,,https://www.youtube.com/watch?v=pS_p-MEODS4,edm việt|pop,zingmp3|apple_music,DIFFERENT,HIGH
song_c0b173615f143bee,05 (Không Phai) | @tangduytan  x T.R.I x Phong Max ( phiên bản Phong Max ),Phong Max Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=WAg0jKqgmuI,pop,allmusic,MISSING_ORIGINAL,LOW
song_ab80966d0cb3f9a6,055 - Gullivers Reisen (Teil 25),Die Originale,Âu Mỹ,zingmp3_api,https://zingmp3.vn/bai-hat/055-Gullivers-Reisen-Teil-25-Die-Originale/M1QmNMtzrD91.html,055 - Gullivers Reisen (Teil 25),Die Originale,1.0,high,"[{""id"":""q3564DMx4CZN"",""name"":""Âu Mỹ"",""title"":""Âu Mỹ"",""alias"":""au-my"",""link"":""/the-loai-album/Au-My/q3564DMx4CZN.html""}]",found,ZWA89UIU,https://zingmp3.vn/bai-hat/055-Gullivers-Reisen-Teil-25-Die-Originale/ZWA89UIU.html,,spoken word,apple_music,MISSING_ORIGINAL,HIGH
song_131cb6537c89d002,"07. Thôi Em Đừng Đi - RPT MCK ( ft. Trung Trần ) | "" 99% "" the album",MCK // Nger,Rap Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Thoi-Em-Dung-Di-MCK-Trung-Tran/IjP70hBNvroc.html,Thôi Em Đừng Đi,"MCK, Trung Trần",0.909,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""TqW0gmJ1dR5O"",""name"":""Rap Việt"",""title"":""Rap Việt"",""alias"":""rap-viet"",""link"":""/the-loai-album/Rap-Viet/TqW0gmJ1dR5O.html""}]; title_score=1.000; artist_score=0.636",found_needs_review,,,https://www.youtube.com/watch?v=6fzH7a3XQW0,hip hop|rap|rap việt,apple_music|zingmp3,MATCH,HIGH
song_6a3834e29fb71bbd,1 2 3 4,Release - Topic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=rl9HS7TZits,pop latino|dance việt|electronic|rock|pop|pop rock|synthpop,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_7ff2420e946b6936,1 Phút,Andiez Music,Pop,apple_music_search,https://music.apple.com/vn/album/1-ph%C3%BAt/6767723264?i=6767723268&uo=4,1 Phút,Andiez,0.9,medium,primaryGenreName=Pop; title_score=1.000; artist_score=0.667,found_needs_review,,,https://www.youtube.com/watch?v=asL4uzDeenw,pop|v-pop,apple_music|zingmp3,MATCH,HIGH
song_b1773e242d74420a,1 Phút - Andiez,Andiez Music,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=dLQe4qEfVJw,pop|v-pop,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_f324a58cb4f80c99,10 Năm Chữ Tình Chữ Nghĩa,"Lê Như, Khưu Huy Vũ",Nhạc Trữ Tình,zingmp3_api,https://zingmp3.vn/bai-hat/10-Nam-Chu-Tinh-Chu-Nghia-Le-Nhu-Khuu-Huy-Vu/g5CpSKo0pGl2.html,10 Năm Chữ Tình Chữ Nghĩa,"Lê Như, Khưu Huy Vũ",1.0,high,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""brC6BYOzAGjo"",""name"":""Nhạc Trữ Tình"",""title"":""Nhạc Trữ Tình"",""alias"":""nhac-tru-tinh"",""link"":""/the-loai-album/Nhac-Tru-Tinh/brC6BYOzAGjo.html""}]",found,Z7O67ECB,https://zingmp3.vn/bai-hat/10-Nam-Chu-Tinh-Chu-Nghia-Le-Nhu-Khuu-Huy-Vu/Z7O67ECB.html,,country|trữ tình,apple_music|zingmp3,MATCH,HIGH
song_f6afbb5fa4bdef40,100 Years Love | NamDuc | Official Audio,NamDuc Official,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/100-Years-Love-NamDuc/nQyQj2QgLgoT.html,100 Years Love,NamDuc,0.768,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=0.833; artist_score=0.571",found_needs_review,,,https://www.youtube.com/watch?v=iOSgevKhWRQ,pop|v-pop,apple_music|zingmp3,MATCH,HIGH
song_b39975927811822c,100 Years Love (Orinn Remix) - NamDuc | Nhạc EDM TikTok Gây Nghiện 2020,Orinn Mix,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=47ahoiV9qGY,,,NOT_FOUND,0
song_c897ca7b84d77e11,11:11,MiiNa - Topic,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/11-11-MiiNa-RIN9-DREAMeR/ftb1fLEjUo8h.html,11:11,"MiiNa, RIN9, DREAMeR",0.871,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.483",found_needs_review,,,https://www.youtube.com/watch?v=LYKHbEdgn2E,pop|v-pop|electronic|rock|alternative rock|downtempo|ambient,apple_music|zingmp3|discogs,MATCH,HIGH
song_0b5631ae38a716bf,12 Bến Nước,Cam Ly,,,,,,,,,not_found,ZWZCW7OU,https://zingmp3.vn/bai-hat/12-Ben-Nuoc-Cam-Ly/ZWZCW7OU.html,,pop|folk|world|country,apple_music|discogs,MISSING_ORIGINAL,HIGH
song_c1fac8dc042c6b43,1234 | OFFICIAL MV FULL | CHI DÂN |MV HD,Chi Dân,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=RneMEagAkcE,pop|v-pop|rock|indie rock,apple_music|zingmp3|discogs,MISSING_ORIGINAL,HIGH
song_8c42aba48432fdcd,16 Typh x GONZO - Berlin 3AM (Official MV),16 Typh,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=ho2trfUREpo,,,NOT_FOUND,0
song_cc8be6f5e0c500bb,1nG - Thời Giờ | Prod. @kayteelibrae  (Official MV),1nG,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Thoi-Gio-1nG-KayTee/BrP1p3qpjdsC.html,Thời Giờ,"1nG, KayTee",0.865,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.462",found_needs_review,,,https://www.youtube.com/watch?v=aIFXVLaYdmg,alternative,shazam,DIFFERENT,LOW
song_d37334c32921c788,"2 Người Chia Tay 4 Người Hạnh Phúc | Hà Anh, Sixkie Dawgz, Eska | OFFICIAL MV",HAY Music,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=nFEJVh12gSo,v-pop,zingmp3,MISSING_ORIGINAL,HIGH
song_2c944eb885cb880c,2 Phut Hon Funk,mgd,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=dwattiWiacs,dance|electronic,apple_music|zingmp3,MISSING_ORIGINAL,HIGH
song_346eb015bbfb49cf,2 Phút Hơn (KAIZ Remix),Pháo Northside,EDM Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/2-Phut-Hon-KAIZ-Remix-Phao/bVSG3UGvzizU.html,2 Phút Hơn (KAIZ Remix),Pháo,0.824,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""2kaEVD3AzGsv"",""name"":""EDM Việt"",""title"":""EDM Việt"",""alias"":""edm-viet"",""link"":""/the-loai-album/EDM-Viet/2kaEVD3AzGsv.html""}]; title_score=0.950; artist_score=0.444",found_needs_review,,,https://www.youtube.com/watch?v=Ra5qZDJefJs,dance|edm việt,apple_music|zingmp3,MATCH,HIGH
song_39184b5fa50d89e4,24h,LyLy Official,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/24H-LyLy-Magazine/7lFYh5iiwE9P.html,24H,"LyLy, Magazine",0.865,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=1.000; artist_score=0.462",found_needs_review,,,https://www.youtube.com/watch?v=w8DEtCin4uI,pop|v-pop,apple_music|zingmp3,MATCH,HIGH
song_d54777b225b687dc,24H | OFFICIAL MUSIC VIDEO |  LYLY ft MAGAZINE,LyLy Official,Rap Việt,youtube_description,https://www.youtube.com/watch?v=IpniN1Wq68Y,24H | OFFICIAL MUSIC VIDEO |  LYLY ft MAGAZINE,LyLy Official,1.0,medium,#lylymv24h #mv24h #24hofficial #24hmusicvideo #lylyofficial #24hlyly #lylymv #lylycover #24magazine #rap Các bạn đăng ký kênh và bấm chuông để nhận thông báo video mới của Ly Ly nhé! Click for subscribe: https://popsww.com/lylyofficial ---- ☆ Vui lòng không reupload video của Ly Ly ☆ Mọi vấn đề liên quan đến bản quy,found_needs_review,,,https://www.youtube.com/watch?v=IpniN1Wq68Y,pop|v-pop,apple_music|zingmp3,DIFFERENT,HIGH
song_a8f358cb7943cf86,"24K.RIGHT - KHÓA CHÂN [Feat. MASON NGUYỄN, NAM COCAIN, TUANN] (Official Visualizer)",24kRight,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=IYQ0yM6Cce4,,,NOT_FOUND,0
song_dc0f73e636a6f4f8,2AM - JustaTee  feat Big Daddy Official Audio,JustaTeeMusic,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=XGrvLJG8tuM,house,web_search,MISSING_ORIGINAL,LOW
song_a0f44af34836c179,[2G17]  BÁT QUÁI - G.FAMILY | OFFICIAL AUDIO,G - FAMILY,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=eYNvcr50GE8,rap việt,zingmp3,MISSING_ORIGINAL,HIGH
song_f1c1d361368584e6,[2G17] Mấy con mèo - Datmaniac,G - FAMILY,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=QFZEqDdzoPo,rap việt,zingmp3,MISSING_ORIGINAL,HIGH
song_5ffbad1b6e64f53e,2h - MCK,MCK // Nger,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=mbEZ_9dhM_Y,pop|rock|viking metal,apple_music|discogs,MISSING_ORIGINAL,HIGH
song_47825daf985bf5b9,2K Trong Vali - DLow ( Prod. GXXFY ),DLow,Rap Việt,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/2K-TRONG-VALI-Dlow/msYxHitV9B2i.html,2K TRONG VALI,Dlow,1.0,medium,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""TqW0gmJ1dR5O"",""name"":""Rap Việt"",""title"":""Rap Việt"",""alias"":""rap-viet"",""link"":""/the-loai-album/Rap-Viet/TqW0gmJ1dR5O.html""}]; title_score=1.000; artist_score=1.000",found_needs_review,,,https://www.youtube.com/watch?v=BRSGaaiu9lU,rap|rap việt,apple_music|zingmp3,MATCH,HIGH
song_bd8734c151c8228c,2pillz x GREY D - ‘tình wá akk’ | official music video,2pillz,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=WKJSIAwkzbc,,,NOT_FOUND,0
song_ed6b57d48894c2a5,2T - CƯỚI ĐI x ChangC ( Prod. So Hi x Flowz ) | Audio | Chưa Từng Mặc Váy Cưới...,2T // Mirror,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=jdzj6tYAnjY,,,NOT_FOUND,0
song_49a0497cb7f1dbfc,2T - LIỆU GIỜ ( WHAT IF ? ) x Venn ( Prod. KayT ) | M/V,2T // Mirror,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=ss3NJ7uopjc,rock|alternative rock,discogs,MISSING_ORIGINAL,HIGH
song_02fda9083be70a7e,3 Doors Down - Here Without You (Official Music Video),3doorsdown,Âu Mỹ | Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/Here-Without-You-3-Doors-Down/ObQKmXRsz1VU.html,Here Without You,3 Doors Down,0.977,medium,"[{""id"":""q3564DMx4CZN"",""name"":""Âu Mỹ"",""title"":""Âu Mỹ"",""alias"":""au-my"",""link"":""/the-loai-album/Au-My/q3564DMx4CZN.html""},{""id"":""a72TM8ldqZjJ"",""name"":""Pop"",""title"":""Pop"",""alias"":""pop"",""link"":""/the-loai-album/Pop/a72TM8ldqZjJ.html""}]; title_score=1.000; artist_score=0.909",found_needs_review,,,https://www.youtube.com/watch?v=kPBzTxZQG5Q,rock,apple_music,DIFFERENT,HIGH
song_7bf03e45ad316c20,3 Doors Down - Kryptonite (Official Video),3doorsdown,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=xPU8OAjjS4k,rock,apple_music,MISSING_ORIGINAL,HIGH
song_ff7ebcb2c5e76286,30 Ngày Yêu,Dong Nhi,Pop,apple_music_search,https://music.apple.com/vn/album/30-ng%C3%A0y-y%C3%AAu/1544230207?i=1544230234&uo=4,30 Ngày Yêu,Đông Nhi,0.98,medium,primaryGenreName=Pop; title_score=1.000; artist_score=0.933,found_needs_review,ZWZ9C0EZ,https://zingmp3.vn/bai-hat/30-Ngay-Yeu-Dong-Nhi/ZWZ9C0EZ.html,,pop|v-pop|vocal|ballad,apple_music|discogs|musicbrainz,MATCH,HIGH
song_bfc4707034451c44,3107,W/n,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=otr8lLZILxY,electronic|hardcore|techno|acid|v-pop,apple_music|discogs|zingmp3,MISSING_ORIGINAL,HIGH
song_7de043751ac7363c,3107-2 | DuongG x NÂU x W/N | OFFICIAL MV,Duongg Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=AUz0JNWLt30,,,NOT_FOUND,0
song_9e8734f22470b025,"3107 4 (feat. Erik, Nâu)",W/n,Pop,apple_music_search,https://music.apple.com/vn/album/3107-4-feat-erik-n%C3%A2u/1636837635?i=1636838045&uo=4,"3107 4 (feat. Erik, Nâu)",W/N,1.0,medium,primaryGenreName=Pop; title_score=1.000; artist_score=1.000,found_needs_review,,,https://www.youtube.com/watch?v=CT2PYtRe1SQ,rock|hard rock|v-pop,discogs|zingmp3,DIFFERENT,HIGH
song_c29bc384db882db6,365 DABAND FOLLOW ME (QUÊN ĐI ÂU LO) M/V [Official],Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=9BAjvjPradw,,,NOT_FOUND,0
song_9453f7df25340372,365 DABAND- HAI CÔ TIÊN ( DANCE VERSION)[OFFICIAL],Studio68,Nhạc Phim,youtube_description,https://www.youtube.com/watch?v=3yKlZzMQMj8,365 DABAND- HAI CÔ TIÊN ( DANCE VERSION)[OFFICIAL],Studio68,1.0,medium,OST phim 'Ngày nảy ngày Nay' - Dự kiến khởi chiếu 06.02.2015 HAI CÔ TIÊN REMIX (ft. Clownd Hoàng) Executive Producer NGÔ THANH VÂN TRẦN NGUYỄN THẢO NGUYỄN Producer ISAAC 365DABAND Line p,found_needs_review,,,https://www.youtube.com/watch?v=3yKlZzMQMj8,pop,apple_music,DIFFERENT,HIGH
song_4ee3679871baccf4,365 daband OH MY LOVE M/V [Official],Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=3lzzeAHeC2c,,,NOT_FOUND,0
song_8cb9941373cb136c,365 DABAND - ÁC MỘNG (NIGHTMARE) M/V [OFFICIAL] 720HD,Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=gBmZ8UcNL2w,,,NOT_FOUND,0
song_6635ec73d36d871f,365DABAND - ANH SỢ MẤT EM M/V [official],Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=4DWNlfXd0hM,house,allmusic,MISSING_ORIGINAL,LOW
song_43d85550b88dfb25,365DABAND - BỐNG BỐNG BANG BANG | OFFICIAL MV (TẤM CÁM: CHUYỆN CHƯA KỂ OST),Studio68,Nhạc Phim,youtube_description,https://www.youtube.com/watch?v=BwN3NiZt-PU,365DABAND - BỐNG BỐNG BANG BANG | OFFICIAL MV (TẤM CÁM: CHUYỆN CHƯA KỂ OST),Studio68,1.0,medium,"BỐNG BỐNG BANG BANG (TẤM CÁM: CHUYỆN CHƯA KỂ OST) Executive Producers: NGÔ THANH VÂN - TRẦN NGUYỄN THẢO NGUYÊN Producer: GIANG HỒ Co – Producer: HUYỀN HUỲNH Composer: ONLY C Mixed By: NGUYỄN PHÚC THIỆN , ONLY C Director: KHƯƠNG VŨ D.O.P: TINO NGUYỄN Camera man: LE",found_needs_review,,,https://www.youtube.com/watch?v=BwN3NiZt-PU,v-pop,zingmp3,DIFFERENT,HIGH
song_790a5d1fd446bd24,365daband - GET ON THE FLOOR - MUSIC VIDEO [OFFICIAL HD],Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=cp0BLv-jgMo,,,NOT_FOUND,0
song_39dd760df1840659,365Daband - HAI CÔ TIÊN (Ngày Nảy Ngày Nay OST),Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Yr-fcbYVH3g,pop,apple_music,MISSING_ORIGINAL,HIGH
song_a2619b7b35bd9b09,365DABAND - MV VÀ NHƯ THẾ (OFFICIAL),Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=VaVhvFIogoo,,,NOT_FOUND,0
song_067fc44c0a6817af,365daband - NO LOVE NO LIFE (Nơi Anh Không Thuộc về),Studio68,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=pnEBCayEldo,jazz|electronic,nhac_vn|allmusic,MISSING_ORIGINAL,HIGH
song_908969d56fa282ba,"#3D Do Em, Do Anh, Do Ai - Will x Andiez | Official Music Video",Will Official,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=GKg4x5H5TZI,v-pop,zingmp3,MISSING_ORIGINAL,HIGH
song_d493ddfb82f024c1,4 Non Blondes - What's Up (Official Music Video),4NonBlondesVEVO,Âu Mỹ | Rock,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/What-s-Up-4-Non-Blondes/5iTbdYDyPgZX.html,What's Up?,4 Non Blondes,0.946,medium,"[{""id"":""q3564DMx4CZN"",""name"":""Âu Mỹ"",""title"":""Âu Mỹ"",""alias"":""au-my"",""link"":""/the-loai-album/Au-My/q3564DMx4CZN.html""},{""id"":""RNRFSWbGG5rD"",""name"":""Rock"",""title"":""Rock"",""alias"":""rock"",""link"":""/the-loai-album/Rock/RNRFSWbGG5rD.html""}]; title_score=1.000; artist_score=0.786",found_needs_review,,,https://www.youtube.com/watch?v=6NXnxTNIWkc,,,NOT_FOUND,0
song_ddf478e29ba9b9da,4 Năm Hơn - Lập Nguyên x Yến Nồi Cơm Điện (Official MV),Lập Nguyên Official,V-Pop,zingmp3_title_artist_search,https://zingmp3.vn/bai-hat/4-Nam-Hon-Lap-Nguyen-StarboiZ/LKMA86fi6Hvz.html,4 Năm Hơn,Lập Nguyên StarboiZ,0.827,low,"[{""id"":""el0RHYY9aI0v"",""name"":""Việt Nam"",""title"":""Việt Nam"",""alias"":""viet-nam"",""link"":""/the-loai-album/Viet-Nam/el0RHYY9aI0v.html""},{""id"":""iawjijA80yVd"",""name"":""V-Pop"",""title"":""V-Pop"",""alias"":""v-pop"",""link"":""/the-loai-album/V-Pop/iawjijA80yVd.html""}]; title_score=0.875; artist_score=0.684",found_needs_review,,,https://www.youtube.com/watch?v=WeAr3W-r3pU,pop|v-pop,apple_music|zingmp3,MATCH,HIGH
song_ea06e9ae4301dd51,6262 (prod. Maiki) | Low G | Nhà Hoá Học Đống Đa,Nhà Hóa Học Đống Đa,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=2nFfVsSy0JU,alternative|experimental|country,nhaccuatui|nhac_vn,MISSING_ORIGINAL,HIGH
song_147319a6dc92fc39,7 lần vấp ngã 8 lần đứng lên - MiiNa x RIN9 || Official Music Video,DREAMeR Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=XphkSOkSX04,,,NOT_FOUND,0
song_1f18b97452fc208e,7dnight - 37 ĐÂY NÀY ft Eo$r / 37SOUND (Official Video),37Sound,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=Wb3G0T9fH7s,alternative,nhac_vn,MISSING_ORIGINAL,LOW
song_d49de813d86beb40,7dnight - Cơm Áo Gạo Tiền (Official Video),7dnight,Rap Việt,youtube_description,https://www.youtube.com/watch?v=0HeFKcZzvr0,7dnight - Cơm Áo Gạo Tiền (Official Video),7dnight,1.0,medium,bọn mày sợ cái chó gì vứt đi đống tiêu cực đó sang 1 bên bắt tay vào làm thì có khó gì là một thằng hiphop thì phải có tinh thần của 1 thằng real shjttt đứng dậy - sau khi vấp ngã - điều đầu tiên bọn mày phải tích - góp muốn là kích chốt - bọn tao muốn - là kích chốt okay x5 outro : bây có thể vào đời bằng 2 bàn tay,found_needs_review,,,https://www.youtube.com/watch?v=0HeFKcZzvr0,rap,apple_music,DIFFERENT,HIGH
song_5cf6766c9c674078,9 Tầng Mây - MiiNa x RIN9 | Official Music Video,DREAMeR Entertainment,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=BDukq9ykkt8,,,NOT_FOUND,0
song_ca0c1ef59016960b,999 róses funk - TaDu,Ta Du,Latin,apple_music_search,https://music.apple.com/vn/album/999-r%C3%B3ses-funk/1861759370?i=1861759373&uo=4,999 RÓSES FUNK,Ta Du,0.894,medium,primaryGenreName=Latin; title_score=0.848; artist_score=1.000,found_needs_review,,,https://www.youtube.com/watch?v=Hj8IosPC3Us,latin,apple_music,MATCH,HIGH
song_0d35f2ffc71128e7,A-Gon - Brood,HearWeGo,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=q6xJAb7rFxw,latin,nhaccuatui|shazam|nhac_vn|qobuz|allmusic|youtube,MISSING_ORIGINAL,HIGH
song_c179f34faae16f9c,A-Gon - Her Smile (Copyright Free),HearWeGo,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=s6QMJ6Ne1A4,latin,shazam|nhac_vn|nhaccuatui|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_6b7d7c855767400f,A-Gon - Karlita (Copyright Free),HearWeGo,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=zmDKoHCGZIk,latin,nhac_vn|shazam|nhaccuatui|qobuz|allmusic|youtube,MISSING_ORIGINAL,HIGH
song_4564a82401c34ac3,A-GON - Moon,HearWeGo,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=5lq0qViCTvg,latin,shazam|nhac_vn|nhaccuatui|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_19e268473344d27f,A-Gon - Walked Away (Copyright Free),HearWeGo,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=7gbwkmzRjEg,latin,nhac_vn|nhaccuatui|shazam|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_41fa0dd7d4914ea5,A Gon - You,HearWeGo,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=eN9fGWaihZw,latin,nhaccuatui|shazam|nhac_vn|qobuz|allmusic|youtube,MISSING_ORIGINAL,HIGH
song_de8bb4391853d00c,"$A MILO & GXXFY - BUSINESS MODE ft OBITO , BWINE | ""OMERTÀ"" MIXTAPE",SA MILO OFFICIAL,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=g_-OVK1cVbc,latin,shazam|nhac_vn|nhaccuatui|allmusic|qobuz|youtube,MISSING_ORIGINAL,HIGH
song_ec886e98101c822b,"Aaron Lewis - ""Country Boy"" (Official Video)",Aaron Lewis,,,,,,,,,not_found,,,https://www.youtube.com/watch?v=vsQzw_Ax8Cw,country|rock|non-music|noisecore|pop,apple_music|discogs|zingmp3,MISSING_ORIGINAL,HIGH
song_0bfeee343df44cb3,AC/DC - Back In Black (Official 4K Video),AC/DC,Rock Việt,youtube_description,https://www.youtube.com/watch?v=pAgnJDJN4VA,AC/DC - Back In Black (Official 4K Video),AC/DC,1.0,medium,"es I'm back Well, I'm back, back Well, I'm back in black Yes, I'm back in black #ACDC #BackInBlack #Rock #HD #Remastered",found_needs_review,,,https://www.youtube.com/watch?v=pAgnJDJN4VA,hard rock,apple_music,DIFFERENT,HIGH
